"","id","normalized_name","category_code","status","founded_at","closed_at","homepage_url","twitter_username","short_description","description","overview","tag_list","country_code","state_code","city","region","first_funding_at","last_funding_at","funding_rounds","funding_total_usd","first_milestone_at","last_milestone_at","milestones","relationships","funded_at","funding_round_type","funding_round_code","raised_amount_usd","participants","is_first_round","is_last_round"
"400","c:168048","elcelyx therapeutics","biotech","operating",2010-01-01,"","http://www.elcelyx.com","","","","Elcelyx Therapeutics is developing ultra-safe products for weight management and obesity-related metabolic disorders based on the science of nutrient sensing. Elcelyx first-in-class Gut Sensory Modulators are delivered directly to the gut where they intensify the bodys natural food-driven signals that trigger a sense of fullness and facilitate glucose regulation. The Elcelyx product candidates, Lovidia for weight management and NewMet for Type 2 diabetes, are composed of active dietary and pharmaceutical ingredients that have been safely used by consumers for decades. Lovidia and NewMet represent reduced-risk, near-term blockbuster opportunities in weight management and diabetes with longer-term opportunities in obesity and prediabetes.","","USA","CA","San Diego","San Diego","2010-03-17","2013-02-14",4,46325008,"","",0,4,"2012-08-13","series-b","b",4000000,3,0,0
"401","c:168048","elcelyx therapeutics","biotech","operating",2010-01-01,"","http://www.elcelyx.com","","","","Elcelyx Therapeutics is developing ultra-safe products for weight management and obesity-related metabolic disorders based on the science of nutrient sensing. Elcelyx first-in-class Gut Sensory Modulators are delivered directly to the gut where they intensify the bodys natural food-driven signals that trigger a sense of fullness and facilitate glucose regulation. The Elcelyx product candidates, Lovidia for weight management and NewMet for Type 2 diabetes, are composed of active dietary and pharmaceutical ingredients that have been safely used by consumers for decades. Lovidia and NewMet represent reduced-risk, near-term blockbuster opportunities in weight management and diabetes with longer-term opportunities in obesity and prediabetes.","","USA","CA","San Diego","San Diego","2010-03-17","2013-02-14",4,46325008,"","",0,4,"2013-02-14","series-c+","c",20000000,4,1,0
"402","c:168048","elcelyx therapeutics","biotech","operating",2010-01-01,"","http://www.elcelyx.com","","","","Elcelyx Therapeutics is developing ultra-safe products for weight management and obesity-related metabolic disorders based on the science of nutrient sensing. Elcelyx first-in-class Gut Sensory Modulators are delivered directly to the gut where they intensify the bodys natural food-driven signals that trigger a sense of fullness and facilitate glucose regulation. The Elcelyx product candidates, Lovidia for weight management and NewMet for Type 2 diabetes, are composed of active dietary and pharmaceutical ingredients that have been safely used by consumers for decades. Lovidia and NewMet represent reduced-risk, near-term blockbuster opportunities in weight management and diabetes with longer-term opportunities in obesity and prediabetes.","","USA","CA","San Diego","San Diego","2010-03-17","2013-02-14",4,46325008,"","",0,4,"2012-12-20","series-b","b",21125008,0,0,0
"403","c:168048","elcelyx therapeutics","biotech","operating",2010-01-01,"","http://www.elcelyx.com","","","","Elcelyx Therapeutics is developing ultra-safe products for weight management and obesity-related metabolic disorders based on the science of nutrient sensing. Elcelyx first-in-class Gut Sensory Modulators are delivered directly to the gut where they intensify the bodys natural food-driven signals that trigger a sense of fullness and facilitate glucose regulation. The Elcelyx product candidates, Lovidia for weight management and NewMet for Type 2 diabetes, are composed of active dietary and pharmaceutical ingredients that have been safely used by consumers for decades. Lovidia and NewMet represent reduced-risk, near-term blockbuster opportunities in weight management and diabetes with longer-term opportunities in obesity and prediabetes.","","USA","CA","San Diego","San Diego","2010-03-17","2013-02-14",4,46325008,"","",0,4,"2010-03-17","series-a","a",1200000,0,0,1
"404","c:168267","dxupclose","biotech","operating",2009-01-01,"","http://www.dxupclose.com","DxUpClose","","","DxUpClose, Inc. is young company developing a point-of-care bacterial diagnostic that will perform an antibiotic sensitivity test in sixty minutes. 

The product is designed to screen for specific bacteria, regardless if the sample has the targeted bacteria, it will count the bacteria that are there and perform antibiotic sensitivity tests - all within sixty minutes.  At the end of the test, the product will securely send a list of effective antibiotics to the Healthcare workers email or smartphone, so results can be rapidly interpreted by a physician who can then either write a prescription or ePrescribe the appropriate antibiotic. This will reduce the delay in optimal patient care present today by one to three days. Their device is designed to weigh less than sixteen ounces, fit in a pocket, run on batteries and survive temperature extremes, making it easy to transport while still retaining its diagnostic reliability. ","","USA","TX","Frisco","Dallas","2012-08-15","2012-08-15",1,1000000,"","",0,0,"2012-08-15","series-a","a",1000000,1,1,1
"405","c:168450","betterfit technologies","health","operating",2011-11-01,"","http://betterfit.com","betterfittech","BetterFit Technologies uses an adaptive texting platform and predictive analytics to engage with people about their health.","","BetterFit Technologies is now defunct.

BetterFit Technologies uses predictive analytics and natural language processing to engage with people about their health in a manner unlike anyone else.","personalized-medicine, mhealth, big-data, techstars, techstars-boston-fall-2012","USA","MA","Cambridge","Boston","2012-06-01","2013-04-03",3,443000,"2012-05-01","2012-05-01",1,3,"2012-08-23","angel","seed",118000,1,0,0
"406","c:168450","betterfit technologies","health","operating",2011-11-01,"","http://betterfit.com","betterfittech","BetterFit Technologies uses an adaptive texting platform and predictive analytics to engage with people about their health.","","BetterFit Technologies is now defunct.

BetterFit Technologies uses predictive analytics and natural language processing to engage with people about their health in a manner unlike anyone else.","personalized-medicine, mhealth, big-data, techstars, techstars-boston-fall-2012","USA","MA","Cambridge","Boston","2012-06-01","2013-04-03",3,443000,"2012-05-01","2012-05-01",1,3,"2012-06-01","angel","seed",15000,1,0,1
"407","c:168450","betterfit technologies","health","operating",2011-11-01,"","http://betterfit.com","betterfittech","BetterFit Technologies uses an adaptive texting platform and predictive analytics to engage with people about their health.","","BetterFit Technologies is now defunct.

BetterFit Technologies uses predictive analytics and natural language processing to engage with people about their health in a manner unlike anyone else.","personalized-medicine, mhealth, big-data, techstars, techstars-boston-fall-2012","USA","MA","Cambridge","Boston","2012-06-01","2013-04-03",3,443000,"2012-05-01","2012-05-01",1,3,"2013-04-03","venture","partial",310000,0,1,0
"408","c:168526","bioanalytix","biotech","operating",2012-01-01,"","http://www.bioanalytixinc.com","","","","Bioanalytix is a pharmaceutically oriented commercial spin out from the Barnett institute of chemical and Biological Analysis at Northeastern university in Boston,MA. Founded by thought leaders in clinical development, regulatory strategy, and advanced analytics,Bioanaytix is working wiht leading Pharmaceutical partners to advance, improve and accelerate the development and commercialization of biologic and biosimilar drugs.","","USA","MA","Boston","Boston","2012-08-17","2013-10-24",2,4608000,"","",0,2,"2012-08-17","venture","unattributed",858000,0,0,1
"409","c:168526","bioanalytix","biotech","operating",2012-01-01,"","http://www.bioanalytixinc.com","","","","Bioanalytix is a pharmaceutically oriented commercial spin out from the Barnett institute of chemical and Biological Analysis at Northeastern university in Boston,MA. Founded by thought leaders in clinical development, regulatory strategy, and advanced analytics,Bioanaytix is working wiht leading Pharmaceutical partners to advance, improve and accelerate the development and commercialization of biologic and biosimilar drugs.","","USA","MA","Boston","Boston","2012-08-17","2013-10-24",2,4608000,"","",0,2,"2013-10-24","series-b","b",3750000,0,1,0
