Number of Records,Table Name,Accession Number,City,Commission Cik,Commission File Number,Company Name,Crd Number,Date Incorporation,Is Amendment,Issuer Website,Jurisdiction Organization,Legal Status Form,Legal Status Other Desc,Name Of Issuer,Nature Of Amendment,Progress Update,State Or Country,Street1,Street2,Zip Code
1,2016q3.tsv,0001679373-16-000003,SAN FRANCISCO,1672732,007-00046,OpenDeal Inc.,283874,2/6/2012 12:00:00 AM,1,farmfromabox.com,DE,Corporation,,Farm From a Box Inc.,"This amendment reduces the target offering amount, modifies the use of proceeds, changes the terms of the securities offered, adds information regarding the company's business, and other changes more fully described in the Form C.",,CA,101 THE EMBARCADERO #214,,94105
1,2016q3.tsv,0001680153-16-000001,"LOS ANGELES, CA",1667145,007-00015,TRUCROWD INC,,6/21/2016 12:00:00 AM,0,www.yokalsports.com,CA,Corporation,,Yokal Productions II Inc.,,,CA,818 WEST 7TH,#930,90019
1,2016q3.tsv,0001679372-16-000007,NEWPORT BEACH,1672732,007-00046,OpenDeal Inc.,283874,6/14/2016 12:00:00 AM,0,youngry.com,DE,Limited Liability Company,,"Youngry, LLC",Upload supplemental information.,,CA,"5490 MACARTHUR BLVD, STE 500",,92660
1,2016q3.tsv,0001665160-16-000079,SANTA BARBARA,1665160,007-00007,StartEngine Capital LLC,,8/3/2012 12:00:00 AM,0,www.snapwi.re,DE,Corporation,,"Snapwire Media, Inc.",,,CA,"3905 STATE STREET, SUITE 7-510",,93105
1,2016q3.tsv,0001674319-16-000005,CHERRY HILL,1320303,008-66859,"FLASHFUNDERS SECURITIES, LLC",134742,4/20/2016 12:00:00 AM,0,www.lifeblink.com,DE,Corporation,,Lifeblink Inc,,,NJ,8 OLD SALEM ROAD,,08034
1,2016q3.tsv,0001677548-16-000001,WASHINGTON DC,1668380,007-00024,"UFP, LLC",,1/20/2016 12:00:00 AM,0,www.housebookinc.com,DC,Corporation,,"Housebook, Inc",,,DC,3607 MASSACHUSETTS AVENUE N.W.,,20016
1,2016q3.tsv,0001675585-16-000005,COLUMBUS,1664804,007-00008,"Jumpstart Micro, Inc",,12/8/2008 12:00:00 AM,0,www.axedigitalguitar.com,OH,Limited Liability Company,,AXE A.I. TECHNOLOGIES LLC,Correction to the number of outstanding shares,,OH,5505 KEIM CIRCLE,SUITE 330,43228
1,2016q3.tsv,0001675585-16-000006,BROOKLYN,1664804,007-00008,"Jumpstart Micro, Inc",,8/20/2015 12:00:00 AM,0,www.travelbook-app.com,NY,Limited Liability Company,,"Viaggiatori, LLC",Change of date,,NY,246 NORTH 5TH STREET,,11211
1,2016q3.tsv,0001670254-16-000074,Canandaigua,1670254,007-00033,Wefunder Portal LLC,283503,7/11/2012 12:00:00 AM,0,http://www.tambour-original.com/,DE,Corporation,,"VooDoo Spirits, Inc.",,,NY,108 Cliffside Dr.,,14424
1,2016q3.tsv,0001670254-16-000076,Wilmington,1670254,007-00033,Wefunder Portal LLC,283503,9/16/2015 12:00:00 AM,0,http://www.n1ce.com/,DE,Limited Liability Company,,"N1CE USA, LLC",Update deadline date and include updated business plan.,,DE,1000 N. West Street,Suite 1501,19801
1,2016q3.tsv,0001675554-16-000004,AUSTIN,1667892,007-00023,NextSeed US LLC,283225,7/14/2015 12:00:00 AM,1,http://vigilantebar.com/,TX,Limited Liability Company,,"Vigilante Gaming Bar, LLC",To extend the offering termination date and update certain terms of the offering.,,TX,4102 AVENUE H #A,,78751
1,2016q3.tsv,0001665160-16-000081,WOODLAND HILLS,1665160,007-00007,StartEngine Capital LLC,,6/27/2016 12:00:00 AM,0,www.littleredfeather.com,CA,Limited Liability Company,,LRF Thoroughbred Fund LLC,,,CA,5950 CANOGA AVE SUITE 510,,91367
1,2016q3.tsv,0001625242-16-000132,Whitewater,1625242,008-69560,Venture.co Brokerage Services LLC,173924,2/6/2006 12:00:00 AM,1,www.bomboard.com,DE,Limited Liability Company,,Bomboard LLC,Extended investment deadline/closing date to match the issuer's Escrow End Date..,,WI,884 S. Janesville Street,SUITE E,53190
1,2016q3.tsv,0001625242-16-000135,Los Angeles,1625242,008-69560,Venture.co Brokerage Services LLC,173924,5/11/2016 12:00:00 AM,1,www.sydeapp.com,VA,Corporation,,BYS Daily. Inc.,Extending the raise deadline for the investment.,,CA,8045 Fareholm Drive,NA,90046
1,2016q3.tsv,0001625242-16-000141,Palo Alto,1625242,008-69560,Venture.co Brokerage Services LLC,173924,10/27/2012 12:00:00 AM,1,www.popslate.com,DE,Corporation,,PopSLATE Media Inc,Extending raise deadine per issuer request.,,CA,1059 East Meadow Cirle,,94303
1,2016q3.tsv,0001670254-16-000077,Los Angeles,1670254,007-00033,Wefunder Portal LLC,283503,8/1/2015 12:00:00 AM,0,https://www.everipedia.com/,DE,Corporation,,"Everipedia, Inc.",,,CA,972 Hilgard Ave. #PH2,,90024
1,2016q3.tsv,0001670254-16-000079,hayward,1670254,007-00033,Wefunder Portal LLC,283503,9/22/2015 12:00:00 AM,1,http://cincotacobar.com,CA,Limited Liability Company,,Vive! Restaurant Group LLC,Change offering terms and include updated business plan.,,CA,3415 Otter Ct,,94542
1,2016q3.tsv,0001665160-16-000083,WOODLAND HILLS,1665160,007-00007,StartEngine Capital LLC,,6/27/2016 12:00:00 AM,0,www.littleredfeather.com,CA,Limited Liability Company,,LRF Thoroughbred Fund LLC,1) The original Form C filing did not include all 50 states. This was a result of an internal error on the Edgar Site.  2) The issuer opted to change the funding end date from 9/15/2016 to 9/30/2016.,,CA,5950 CANOGA AVE SUITE 510,,91367
1,2016q3.tsv,0001681345-16-000001,PEMBROKE PINES,1668380,007-00024,"UFP, LLC",,6/18/2016 12:00:00 AM,0,colinholdings.com,FL,Corporation,,"Colin Holdings, Corp",,,FL,9050 PINES BLVD 415-425,,33024
1,2016q3.tsv,0001670254-16-000081,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,3/8/2012 12:00:00 AM,0,http://www.taxa.com,DE,Corporation,,TAXA Biotechnologies Inc,"Changed deadline date, updated Form C, updated business plan and included transcription of the podcast.",,CA,665 3rd Street,Ste 230,94107
1,2016q3.tsv,0001677351-16-000003,,,,,,,0,,,,,"Content Launch Solutions, Inc.",,,,,,
1,2016q3.tsv,0001677351-16-000001,MIAMI,1320303,008-66859,"FLASHFUNDERS SECURITIES, LLC",134742,10/15/2015 12:00:00 AM,0,http://www.sdl-miami.com/,DE,Limited Liability Company,,"Salon de Lingerie, LLC",,,FL,"990 BISCAYNE BLVD., SUITE 401",,33132
1,2016q3.tsv,0001665160-16-000084,WOODLAND HILLS,1665160,007-00007,StartEngine Capital LLC,,6/27/2016 12:00:00 AM,0,www.littleredfeather.com,CA,Limited Liability Company,,LRF Thoroughbred Fund LLC,"The issuer opted to update their minimum funding goal to $100,000 and added a perk for the first 50 investors as well as updated their funding end date to 10/1/16.",,CA,5950 CANOGA AVE SUITE 510,,91367
1,2016q3.tsv,0001665160-16-000085,WOODLAND HILLS,1665160,007-00007,StartEngine Capital LLC,,6/27/2016 12:00:00 AM,0,www.littleredfeather.com,CA,Limited Liability Company,,LRF Thoroughbred Fund LLC,Interal Edgar error not representing all of the states issuer intends to offer the securities,,CA,5950 CANOGA AVE SUITE 510,,91367
1,2016q3.tsv,0001674319-16-000009,LONGVIEW,1320303,008-66859,"FLASHFUNDERS SECURITIES, LLC",134742,3/31/2016 12:00:00 AM,0,http://www.mobilespike.com/,DE,Corporation,,"MobileSpike, Inc.","Amendment is made pursuant to instructions received from the SEC Filer Tech Unit. We have been instructed to amend the Offering Deadline to a later date, which will allow for Form C-U filing. Records of this correspondence/instruction have been retained.",,WA,3269 WASHINGTON WAY,,98632
1,2016q3.tsv,0001674319-16-000010,LONGVIEW,1320303,008-66859,"FLASHFUNDERS SECURITIES, LLC",134742,3/31/2016 12:00:00 AM,0,http://www.mobilespike.com/,DE,Corporation,,"MobileSpike, Inc.",,"Issuer reached Offering Deadline (7-22-16). Total Investment: $92,036.00. Shares Sold: 184,072. Filing delayed due to technical glitch in Edgar filing system. This filing is made pursuant to documented instructions received from the SEC Filer Tech Unit.",WA,3269 WASHINGTON WAY,,98632
1,2016q3.tsv,0001680634-16-000015,CHICAGO,1667727,007-00027,crowdsourcefunded.com,1400667,2/25/2016 12:00:00 AM,0,www.oneglobecitizen.com,IL,Limited Liability Company,,OneGlobe Citizen,,,IL,222 W MERCHANDISE MART PLZ,STE 1212,60654
1,2016q3.tsv,0001665160-16-000086,WOODLAND HILLS,1665160,007-00007,StartEngine Capital LLC,,6/27/2016 12:00:00 AM,0,www.littleredfeather.com,CA,Limited Liability Company,,LRF Thoroughbred Fund LLC,Had technical error uploading the updated offering term attachments.,,CA,5950 CANOGA AVE SUITE 510,,91367
1,2016q3.tsv,0001680454-16-000001,WASHINGTON,1320303,008-66859,"FLASHFUNDERS SECURITIES, LLC",134742,9/16/2014 12:00:00 AM,0,http://goswaggle.com/,DE,Corporation,,Swaggle Inc.,,,DC,2006 17TH STREET NW,,20009
1,2016q3.tsv,0001670254-16-000082,El Cerrito,1670254,007-00033,Wefunder Portal LLC,283503,2/6/2015 12:00:00 AM,0,http://wepowerapp.com,CA,Corporation,,"WePower App, Inc.",,,CA,3060 El Cerrito Plaza,#509,94530
1,2016q3.tsv,0001670254-16-000084,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,5/26/2016 12:00:00 AM,0,http://tryoneapp.com,DE,Corporation,,"One Technologies, Inc.",,,CA,100 Mcallister St Apt 1908,,94102
1,2016q3.tsv,0001679372-16-000008,NEWPORT BEACH,1672732,007-00046,OpenDeal Inc.,283874,6/14/2016 12:00:00 AM,0,youngry.com,DE,Limited Liability Company,,"Youngry, LLC",Upload financial statements.,,CA,"5490 MACARTHUR BLVD, STE 500",,92660
1,2016q3.tsv,0001644600-16-000174,WASHINGTON,1669328,007-00029,"SI Portal, LLC",283382,8/25/2013 12:00:00 AM,0,www.switchpitch.com,DC,Limited Liability Company,,"SwitchPitch, LLC",,,DC,"1000 WISCONSIN AVENUE, NW SUIT",SUITE 100,20007
1,2016q3.tsv,0001670254-16-000086,Austin,1670254,007-00033,Wefunder Portal LLC,283503,5/3/2016 12:00:00 AM,0,http://www.hopsandgrain.com/,TX,Limited Liability Company,,"Hops and Grain Production, LLC",Updating deadline and business plan.,,TX,507 Calles St.,Suite 101,78702
1,2016q3.tsv,0001670254-16-000087,Los Angeles,1670254,007-00033,Wefunder Portal LLC,283503,10/7/2013 12:00:00 AM,0,http://www.discotech.me/,CA,Corporation,,"Discotech, Inc.",,,CA,928 N Western Avenue PH7,,90029
1,2016q3.tsv,0001644600-16-000175,COSTA MESA,1665160,007-00007,StartEngine Capital LLC,282945,2/5/2015 12:00:00 AM,0,www.primo.me/home,DE,Corporation,,"Primo Connect, Inc.",,,CA,"1550 SCENIC AVE., SUITE 100",,92626
1,2016q3.tsv,0001681772-16-000001,FREMONT,1667145,007-00015,TRUCROWD INC,,9/24/2015 12:00:00 AM,0,www.getetrans.com,CA,Corporation,,GLOBAL ELECTRIC TRANSPORT INC,,,CA,163 WHITNEY PLACE,,94539
1,2016q3.tsv,0001625242-16-000160,WILLISTON,1625242,008-69560,VENTURE.CO BROKERAGE SERVICES LLC,173924,5/15/2016 12:00:00 AM,0,http://gordonswindowdecor.com/securshade/,DE,Corporation,,SecurShade INC,,,VT,8 LEROY RD,,05495
1,2016q3.tsv,0001670254-16-000090,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,1/2/2015 12:00:00 AM,0,http://www.thespeakeasysf.com/,CA,Limited Liability Company,,Sam Lee Laundry LLC,"Include updated business plan, podcast transcription, and changed deadline date.",,CA,224 28th street,,94131
1,2016q3.tsv,0001665160-16-000087,VICTOR,1665160,007-00007,StartEngine Capital LLC,,3/17/2015 12:00:00 AM,0,www.turtlewise.net,DE,Corporation,,"TurtleWise, Inc.",The issuer changed their offering terms and extended their timeline.,,NY,154 COBBLESTONE COURT DRIVE,SUITE 122,14564
1,2016q3.tsv,0001644600-16-000180,WASHINGTON,1669328,007-00029,"SI Portal, LLC",283382,8/25/2013 12:00:00 AM,0,www.switchpitch.com,DC,Limited Liability Company,,"SwitchPitch, LLC","To reflect a closing date of November 7, 2016 and revised information in the investor presentation and the SeedInvest offering page.",,DC,"1000 WISCONSIN AVENUE, NW SUIT",SUITE 100,20007
1,2016q3.tsv,0001670254-16-000098,Emeryville,1670254,007-00033,Wefunder Portal LLC,283503,3/4/2016 12:00:00 AM,0,http://www.thelegionm.com,DE,Corporation,,"Legion M Entertainment, Inc.",,"Total Investment: $999,999.00. Shares Sold: 142,857. Due to a glitch in Edgar, C-U filings are not accepted once the deadline date has passed. Therefore, the deadline date was set to today (in this filing) but the offering actually closed on 08-14-16.",CA,6425 Christie Ave. 5th Floor,,94608
1,2016q3.tsv,0001680634-16-000017,CHICAGO,1667727,007-00027,crowdsourcefunded.com,1400667,2/25/2016 12:00:00 AM,0,www.oneglobecitizen.com,IL,Limited Liability Company,,OneGlobe Citizen,The Offering Period is being to extended to a closing date of 12/16/2016,,IL,222 W MERCHANDISE MART PLZ,STE 1212,60654
1,2016q3.tsv,0001670254-16-000099,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,3/8/2012 12:00:00 AM,0,http://www.taxa.com,DE,Corporation,,TAXA Biotechnologies Inc,,"$335,111 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 08-09-16.",CA,665 3rd Street,Ste 230,94107
1,2016q3.tsv,0001682495-16-000002,PEMBROKE PINES,1668380,007-00024,"UFP, LLC",,8/1/2016 12:00:00 AM,0,onportal.com,FL,Corporation,,"Online Portal, Inc.",,,FL,247 SW 122ND TERRACE,,33025
1,2016q3.tsv,0001665160-16-000088,PORTAGE,1665160,007-00007,StartEngine Capital LLC,,9/24/2012 12:00:00 AM,0,www.greensensefarms.com,IN,Limited Liability Company,,"Green Sense Farms, LLC",,,IN,6525 DANIEL BURNHAM DR,SUITE B,46368
1,2016q3.tsv,0001670254-16-000100,Austin,1670254,007-00033,Wefunder Portal LLC,283503,5/3/2016 12:00:00 AM,0,http://www.hopsandgrain.com/,TX,Limited Liability Company,,"Hops and Grain Production, LLC",,"$1,000,000.00 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 08-12-16.",TX,507 Calles St.,Suite 101,78702
1,2016q3.tsv,0001680454-16-000003,WASHINGTON,1320303,008-66859,"FLASHFUNDERS SECURITIES, LLC",134742,9/16/2014 12:00:00 AM,0,http://goswaggle.com/,DE,Corporation,,Swaggle Inc.,"Company executed a small repurchase of shares from its existing shareholders, rendering the existing capital structure as reported in the originally attached Issuer Disclosure and Investment Documents inaccurate. This amendment is to correct that.",,DC,2006 17TH STREET NW,,20009
1,2016q3.tsv,0001682495-16-000004,FORT LAUDERDALE,1668380,007-00024,"UFP, LLC",,8/1/2016 12:00:00 AM,0,redempire.us,FL,Corporation,,"Red Empire Real Estate Investments, Inc",,,FL,3021 SW 22ND CT,,33312
1,2016q3.tsv,0001670254-16-000102,hayward,1670254,007-00033,Wefunder Portal LLC,283503,9/22/2015 12:00:00 AM,1,http://cincotacobar.com,CA,Limited Liability Company,,Vive! Restaurant Group LLC,Change offering terms to 1.5X revenue share and updated business plan.,,CA,3415 Otter Ct,,94542
1,2016q3.tsv,0001670254-16-000101,oakland,1670254,007-00033,Wefunder Portal LLC,283503,8/9/2013 12:00:00 AM,1,http://www.redbaycoffee.com,CA,Limited Liability Company,,Red Bay Coffee Company,"Extended the deadline date, changed the offering terms, included 1.5x revenue share contract and updated business plan.",,CA,3098 E. 10th Street,,94606
1,2016q3.tsv,0001647869-16-000003,NEW YORK,1672732,007-00046,OpenDeal Inc.,283874,4/7/2014 12:00:00 AM,1,raceya.com,DE,Corporation,,"RaceYa, Inc.","Extend Offering Deadline to October 7, 2016.",,NY,175 VARICK STREET,,10014
1,2016q3.tsv,0001625242-16-000169,LOS ANGELES,1625242,008-69560,Venture.co Brokerage Services LLC,173924,5/11/2016 12:00:00 AM,1,www.sydeapp.com,VA,Corporation,,BYS Daily,"Extended the raise deadline for the investment. Updated company capitalization table. Reduced target offering to $250,000.00.",,CA,8045 FAREHOLM DRIVE,NA,90046
1,2016q3.tsv,0001670254-16-000103,,,,,,,0,,,,,"Rocket Innovations, Inc.",,,,,,
1,2016q3.tsv,0001670254-16-000104,Boston,1670254,007-00033,Wefunder Portal LLC,283503,10/21/2015 12:00:00 AM,0,http://www.betabionics.org,MA,Corporation,,"Beta Bionics, Inc.",Changed deadline date and include updated business plan.,,MA,Business Innovation Center,"8 Saint Mary's Street, Suite 936",02215
1,2016q3.tsv,0001445095-16-000005,SANTA FE,1667145,007-00015,TRUCROWD INC,,1/9/2006 12:00:00 AM,0,https://atmocean.com/,DE,Corporation,,ATMOCEAN INC,,,NM,1274 VALLECITA,,87501
1,2016q3.tsv,0001670254-16-000106,Wilmington,1670254,007-00033,Wefunder Portal LLC,283503,9/16/2015 12:00:00 AM,0,http://www.n1ce.com/,DE,Limited Liability Company,,"N1CE USA, LLC",,,DE,1000 N. West Street,Suite 1501,19801
1,2016q3.tsv,0001670254-16-000105,Wilmington,1670254,007-00033,Wefunder Portal LLC,283503,9/16/2015 12:00:00 AM,0,http://www.n1ce.com/,DE,Limited Liability Company,,"N1CE USA, LLC",,"Total Investment: $101,386.00. Due to a glitch in Edgar, C-U filings are not accepted once the deadline date has passed. Therefore, the deadline date was set to today (in this filing) but the offering actually closed on 07-28-2016.",DE,1000 N. West Street,Suite 1501,19801
1,2016q3.tsv,0001682883-16-000001,MIRAMAR,1668380,007-00024,"UFP, LLC",,8/9/2016 12:00:00 AM,0,www.namajfarms.com,FL,Corporation,,NAMA-J Farms Inc,,,FL,13348 SW 31ST STREET,,33027
1,2016q3.tsv,0001682664-16-000001,OAK PARK,1668380,007-00024,"UFP, LLC",,6/16/2016 12:00:00 AM,0,http://www.taseah.com,FL,Corporation,,TASEAH DEVELOPMENT CORP,,,MI,15224 NORTHGATE BLVD,APT 304,48237
1,2016q3.tsv,0001682664-16-000002,OAK PARK,1668380,007-00024,"UFP, LLC",,6/16/2016 12:00:00 AM,0,http://www.taseah.com,FL,Corporation,,TASEAH DEVELOPMENT CORP,Correction to financial statements,,MI,15224 NORTHGATE BLVD,APT 304,48237
1,2016q3.tsv,0001682495-16-000009,PEMBROKE PINES,1668380,007-00024,"UFP, LLC",,8/1/2016 12:00:00 AM,0,onportal.us,FL,Corporation,,"Online Portal, Inc.",Correction to Financial Statements,,FL,247 SW 122ND TERRACE,,33025
1,2016q3.tsv,0001670254-16-000107,Denver,1670254,007-00033,Wefunder Portal LLC,283503,1/20/2016 12:00:00 AM,0,http://www.myohos.com,CO,Corporation,,"Ohos, Inc.",,,CO,"3001 Brighton Blvd, Suite 537",,80216
1,2016q3.tsv,0001679373-16-000004,SAN FRANCISCO,1672732,007-00046,OpenDeal Inc.,283874,2/6/2012 12:00:00 AM,0,farmfromabox.com,DE,Corporation,,Farm From a Box Inc.,Add supplemental information.,,CA,101 THE EMBARCADERO #214,,94105
1,2016q3.tsv,0001683099-16-000001,POMPANO BEACH,1668380,007-00024,"UFP, LLC",,6/17/2016 12:00:00 AM,0,www.charlesholdings.com,FL,Corporation,,"CHARLES HOLDINGS, CORP",,,FL,2700 W ATLANTIC BLVD. STE.102A,,33069
1,2016q3.tsv,0001670254-16-000110,Boston,1670254,007-00033,Wefunder Portal LLC,283503,10/21/2015 12:00:00 AM,0,http://www.betabionics.org,MA,Corporation,,"Beta Bionics, Inc.",Include video transcripts.,,MA,Business Innovation Center,"8 Saint Mary's Street, Suite 936",02215
1,2016q3.tsv,0001682915-16-000009,SAN FRANCISCO,1670761,007-00037,"DreamFunded MarketPlace, LLC",6639970,6/13/2016 12:00:00 AM,0,www.realtyreturns.com,DE,Corporation,,"RealtyReturns, Inc.",,,CA,"388 MARKET ST, 13TH FL",,94111
1,2016q3.tsv,0001674180-16-000007,AUSTIN,1667892,007-00023,NextSeed US LLC,283225,3/31/2016 12:00:00 AM,0,nativehostels.com,TX,Limited Liability Company,,Native Hostel Austin LLC,,"Native Hostel Austin LLC raised a total of $396,500.",TX,807 E. 4TH STREET,,78702
1,2016q3.tsv,0001670254-16-000111,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,1/2/2015 12:00:00 AM,0,http://www.thespeakeasysf.com/,CA,Limited Liability Company,,Sam Lee Laundry LLC,,"$476,851.00 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 08-17-16.",CA,224 28th street,,94131
1,2016q3.tsv,0001644600-16-000185,COLLEGE PARK,1669328,007-00029,"SI Portal, LLC",283382,4/23/2014 12:00:00 AM,0,www.mffire.com,MD,Limited Liability Company,,MF Fire,,"Due to an Edgar glitch, today is the first day we could file. The actual administrative time in settling the accounts takes longer than the filing deadline: $170,000 is our best estimate for the total amount of securities that will be sold.",MD,3413 METZEROTT RD.,,20740
1,2016q3.tsv,0001683264-16-000001,GARDINER,1664804,007-00008,"Jumpstart Micro, Inc",,9/26/2007 12:00:00 AM,0,www.kayakcondos.com,ME,Limited Partnership,,Kayak Concepts LLC,,,ME,18 VINE STREET,,04345
1,2016q3.tsv,0001676480-16-000003,AUSTIN,1667892,007-00023,NextSeed US LLC,283225,2/26/2016 12:00:00 AM,0,caskandcoal.com,TX,Limited Liability Company,,"Brewer's Table - East Austin, LLC",,"Brewer's Table - East Austin, LLC has raised a total of $396,500.",TX,4715 EAST 5TH ST,,78702
1,2016q3.tsv,0001682915-16-000011,SAN FRANCISCO,1670761,007-00037,"DreamFunded MarketPlace, LLC",6639970,6/13/2016 12:00:00 AM,0,www.realtyreturns.com,DE,Corporation,,"RealtyReturns, Inc.","Attached more documents to Form-C including complete Form C, Business Plan and CPA Review",,CA,"388 MARKET ST, 13TH FL",,94111
